rok;ico;ci_type;paragraf;paragraf_nazev;par_skupina;par_oddil;polozka;polozka_nazev;druh;trida;seskupeni;podseskupeni;schvaleny_rozpocet;upraveny_rozpocet;skutecnost
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Povinné pojistné placené zaměstnavatelem;20000.00;40000.00;33391.50
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Povinné pojistné placené zaměstnavatelem;10000.00;14000.00;12018.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;500.00;448.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;20000.00;20200.00;102.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5141;Úroky vlastní;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Úroky a ostatní finanční výdaje;600000.00;1020000.00;1014446.37
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5151;Studená voda;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup vody, paliv a energie;0.00;122000.00;0.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5153;Plyn;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup vody, paliv a energie;0.00;443000.00;0.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5154;Elektrická energie;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup vody, paliv a energie;0.00;240000.00;0.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5162;Služby telekomunikací a radiokomunikací;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;0.00;300.00;44.43
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;1600000.00;3112000.00;3111500.00
2013;00282618;3;3119;Ostatní záležitosti předškolní výchovy a základního vzdělávání;Služby pro obyvatelstvo;Vzdělávání a školské služby;6121;Budovy, haly a stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;680000.00;1680000.00;1627802.00
2013;00282618;3;3231;Základní umělecké školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;350000.00;350000.00;350000.00
2013;00282618;3;3231;Základní umělecké školy;Služby pro obyvatelstvo;Vzdělávání a školské služby;6351;Investiční transfery zřízeným příspěvkovým organizacím;Výdaje;Kapitálové výdaje;Investiční transfery;Investiční transfery příspěvkovým a podobným organizacím;100000.00;100000.00;100000.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5011;Platy zaměstnanců v pracovním poměru;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Platy;261200.00;261200.00;223267.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Ostatní platby za provedenou práci;2000.00;22000.00;9280.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Povinné pojistné placené zaměstnavatelem;17700.00;58000.00;54167.50
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Povinné pojistné placené zaměstnavatelem;6000.00;20000.00;19501.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5038;Povinné pojistné na úrazové pojištění;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Povinné pojistné placené zaměstnavatelem;500.00;500.00;0.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5136;Knihy, učební pomůcky a tisk;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;50000.00;50000.00;47451.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;14000.00;9968.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;500.00;4500.00;1534.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5162;Služby telekomunikací a radiokomunikací;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;8000.00;8000.00;4730.16
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;0.00;5000.00;4510.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;0.00;5000.00;4199.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5194;Věcné dary;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary;0.00;1000.00;757.00
2013;00282618;3;3314;Činnosti knihovnické;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5499;Ostatní neinvestiční transfery obyvatelstvu;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Ostatní neinvestiční transfery obyvatelstvu;4100.00;9100.00;7350.00
2013;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;1000.00;1000.00;0.00
2013;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;9000.00;12000.00;9182.00
2013;00282618;3;3315;Činnosti muzeí a galerií;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5177;Nákup uměleckých předmětů;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;50000.00;50000.00;25157.00
2013;00282618;3;3316;Vydavatelská činnost;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;0.00;7000.00;7000.00
2013;00282618;3;3316;Vydavatelská činnost;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5212;Neinvestiční transfery nefinančním podnikatelskýmsubjektům-fyzickým osobám;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery podnikatelským subjektům;0.00;1500.00;1500.00
2013;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;1000.00;1000.00;411.75
2013;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;3000.00;14000.00;8950.00
2013;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5175;Pohoštění;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;2000.00;2000.00;300.00
2013;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5222;Neinvestiční transfery občanským sdružením;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery neziskovým a podobným organizacím;35000.00;55000.00;43000.00
2013;00282618;3;3319;Ostatní záležitosti kultury;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5492;Dary obyvatelstvu;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Ostatní neinvestiční transfery obyvatelstvu;4000.00;4000.00;3000.00
2013;00282618;3;3326;Pořízení, zachování a obnova hodnot místního kulturního, národního a historického povědomí;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;26000.00;25366.00
2013;00282618;3;3329;Ostatní záležitosti ochrany památek a péče o kulturní dědictví;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5137;Drobný hmotný dlouhodobý majetek;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;0.00;25400.00;0.00
2013;00282618;3;3330;Činnosti registrovaných církví a náboženských společností;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5223;Neinvestiční transfery církvím a náboženským společnostem;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním subjektům;Neinvestiční transfery neziskovým a podobným organizacím;120000.00;150000.00;149995.00
2013;00282618;3;3341;Rozhlas a televize;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;6000.00;12000.00;9882.90
2013;00282618;3;3341;Rozhlas a televize;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5171;Opravy a udržování;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;0.00;10000.00;5772.00
2013;00282618;3;3349;Ostatní záležitosti sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;200000.00;200000.00;175057.97
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy, ostatní platby za provedenou práci a pojistné;Ostatní platby za provedenou práci;7000.00;12000.00;4562.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;4000.00;21000.00;20535.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup služeb;4000.00;4000.00;0.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5175;Pohoštění;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;2000.00;2000.00;593.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5179;Ostatní nákupy jinde nezařazené;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Ostatní nákupy;1000.00;2000.00;978.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5194;Věcné dary;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Výdaje související s neinvestičními nákupy, příspěvky, náhrady a věcné dary;5000.00;5000.00;3840.00
2013;00282618;3;3399;Ostatní záležitosti kultury, církví a sdělovacích prostředků;Služby pro obyvatelstvo;Kultura, církve a sdělovací prostředky;5492;Dary obyvatelstvu;Výdaje;Běžné výdaje;Neinvestiční transfery obyvatelstvu;Ostatní neinvestiční transfery obyvatelstvu;27000.00;27000.00;19000.00
2013;00282618;3;3412;Sportovní zařízení v majetku obcí;Služby pro obyvatelstvo;Tělovýchova a zájmová činnost;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup materiálu;40000.00;44000.00;41652.00
2013;00282618;3;3412;Sportovní zařízení v majetku obcí;Služby pro obyvatelstvo;Tělovýchova a zájmová činnost;5154;Elektrická energie;Výdaje;Běžné výdaje;Neinvestiční nákupy a související výdaje;Nákup vody, paliv a energie;25000.00;45000.00;44138.20
